Applicant_ID,default_status
Apcnt_1002780,0.7760651633667031
Apcnt_1002784,0.00544481222290543
Apcnt_1002788,0.005030329282152484
Apcnt_1002796,0.09223121437789733
Apcnt_1002800,0.3417107315026026
Apcnt_1002808,0.5763267028815439
Apcnt_1002812,0.07411302468384952
Apcnt_1002832,0.5332183653800437
Apcnt_1002848,0.4550226417864581
Apcnt_1002852,0.0148904204088499
Apcnt_1002860,0.7233404548287371
Apcnt_1002868,0.0453291714733912
Apcnt_1002872,0.8319099268866533
Apcnt_1002888,0.7729698417402684
Apcnt_1002892,0.048340960505244
Apcnt_1002896,0.5599757586284849
Apcnt_1002912,0.5755561185298745
Apcnt_1002932,0.33663272975003683
Apcnt_1002936,0.3746537719437265
Apcnt_1002980,0.06671985277507986
Apcnt_1002992,0.446982358605949
Apcnt_1003000,0.13798683197519818
Apcnt_1003028,0.5511239772701999
Apcnt_1003036,0.020210319127987143
Apcnt_1003040,0.054858063713951216
Apcnt_1003048,0.9127861999549339
Apcnt_1003076,0.8141041080527329
Apcnt_1003080,0.7132460138735652
Apcnt_1003100,0.2897030273649264
Apcnt_1003148,0.4289855346315415
Apcnt_1003152,0.005519789059083732
Apcnt_1003180,0.49391873315534673
Apcnt_1003200,0.5676001162327473
Apcnt_1003208,0.7048200967471463
Apcnt_1003216,0.5792442564001836
Apcnt_1003224,0.1296813019195849
Apcnt_1003228,0.196394245491964
Apcnt_1003232,0.2609671840269585
Apcnt_1003236,0.20256173376208333
Apcnt_1003276,0.27857886404983584
Apcnt_1003280,0.39044614581626996
Apcnt_1003308,0.36923781415513796
Apcnt_1003312,0.6301787068095671
Apcnt_1003324,0.20500613020356862
Apcnt_1003340,0.14354141265771758
Apcnt_1003356,0.060176781197677665
Apcnt_1003384,0.005564928800861791
Apcnt_1003400,0.00645630674432333
Apcnt_1003412,0.44537946030922215
Apcnt_1003424,0.3240665537333287
Apcnt_1003428,0.0376662761166297
Apcnt_1003452,0.1526789125128133
Apcnt_1003456,0.019786932209219642
Apcnt_1003460,0.2902797381270893
Apcnt_1003484,0.010411957531789806
Apcnt_1003504,0.04969023512044539
Apcnt_1003516,0.012129045009509348
Apcnt_1003520,0.009534183702637852
Apcnt_1003524,0.009216671319404792
Apcnt_1003532,0.019309157700300086
Apcnt_1003560,0.8200866279702824
Apcnt_1003584,0.12268236643240957
Apcnt_1003588,0.3757200891930982
Apcnt_1003600,0.07360230436866477
Apcnt_1003612,0.13147341358279255
Apcnt_1003620,0.5186870047478076
Apcnt_1003636,0.22506050829609855
Apcnt_1003656,0.34157989363378477
Apcnt_1003676,0.45590532531768074
Apcnt_1003696,0.6775756205909685
Apcnt_1003720,0.196607443454446
Apcnt_1003728,0.3100532318527647
Apcnt_1003732,0.7423121979215305
Apcnt_1003736,0.013137726257878925
Apcnt_1003740,0.39451069983839154
Apcnt_1003744,0.046195556685338916
Apcnt_1003752,0.36708610229832406
Apcnt_1003772,0.22023733838709714
Apcnt_1003780,0.2616658620423843
Apcnt_1003808,0.2523718899202136
Apcnt_1003812,0.054270286512290454
Apcnt_1003828,0.9643743163070138
Apcnt_1003840,0.0483931598850256
Apcnt_1003860,0.21767515045118863
Apcnt_1003864,0.11952654640401272
Apcnt_1003880,0.009011290186440665
Apcnt_1003888,0.5754442471521786
Apcnt_1003892,0.2843638207878951
Apcnt_1003896,0.36993902284125174
Apcnt_1003904,0.37557863495575633
Apcnt_1003924,0.4671111975761101
Apcnt_1003928,0.0474341432588057
Apcnt_1003964,0.09522354704802187
Apcnt_1003972,0.20881184219422677
Apcnt_1003984,0.22582577697063264
Apcnt_1004016,0.31011420595654493
Apcnt_1004028,0.06572527108819264
Apcnt_1004044,0.6362344913851428
Apcnt_1004048,0.1143744354928743
Apcnt_1004068,0.4079380425164845
Apcnt_1004096,0.38010365906285903
Apcnt_1004100,0.5423636474789093
Apcnt_1004128,0.28886526543836194
Apcnt_1004144,0.8408310119882404
Apcnt_1004152,0.3149595937481792
Apcnt_1004172,0.12504258495849863
Apcnt_1004208,0.049028430668924435
Apcnt_1004216,0.3653312702620496
Apcnt_1004220,0.26066708759413804
Apcnt_1004228,0.5086326728030092
Apcnt_1004240,0.26161093385249207
Apcnt_1004248,0.2100943337462539
Apcnt_1004264,0.29387381788240535
Apcnt_1004272,0.4362231317120746
Apcnt_1004288,0.5873162747751159
Apcnt_1004292,0.019027926631057693
Apcnt_1004300,0.6234687920678463
Apcnt_1004304,0.2819198578654374
Apcnt_1004312,0.22109110897163553
Apcnt_1004316,0.5264797301679135
Apcnt_1004332,0.2207646056111333
Apcnt_1004344,0.3094224971882702
Apcnt_1004348,0.3038035652751313
Apcnt_1004352,0.8941992913324662
Apcnt_1004384,0.020778240249480974
Apcnt_1004392,0.3588519249970836
Apcnt_1004404,0.006395042822185126
Apcnt_1004408,0.007167533215476383
Apcnt_1004428,0.027937360088456053
Apcnt_1004432,0.30239682237187915
Apcnt_1004452,0.2901777873684015
Apcnt_1004456,0.17789329091097228
Apcnt_1004464,0.2838122818611329
Apcnt_1004476,0.35607676592276166
Apcnt_1004484,0.009016999133791904
Apcnt_1004488,0.022481078285807372
Apcnt_1004500,0.2656255577400972
Apcnt_1004512,0.006850698591407337
Apcnt_1004528,0.013624298296810099
Apcnt_1004536,0.010852140760752292
Apcnt_1004544,0.039282856440304006
Apcnt_1004564,0.008778684716514438
Apcnt_1004572,0.013655324244002884
Apcnt_1004588,0.09157505354194545
Apcnt_1004624,0.3001631185104189
Apcnt_1004632,0.39164332437121335
Apcnt_1004636,0.17186116890579983
Apcnt_1004648,0.7443646818804123
Apcnt_1004680,0.7679388128917459
Apcnt_1004684,0.33414800101701553
Apcnt_1004704,0.726400227828915
Apcnt_1004708,0.01838352164513334
Apcnt_1004712,0.6390170598472249
Apcnt_1004716,0.7350056154104005
Apcnt_1004752,0.3710797482369215
Apcnt_1004760,0.21626831203522864
Apcnt_1004772,0.38645646403162864
Apcnt_1004788,0.03141533386005971
Apcnt_1004792,0.007235448924292856
Apcnt_1004808,0.29693696751155413
Apcnt_1004812,0.07393028189900563
Apcnt_1004824,0.26179522009198647
Apcnt_1004828,0.44947866670404246
Apcnt_1004836,0.005528572192185072
Apcnt_1004864,0.2251180873342698
Apcnt_1004884,0.08763068485476752
Apcnt_1004888,0.505495827981141
Apcnt_1004900,0.7524584780070314
Apcnt_1004912,0.15102602519081224
Apcnt_1004932,0.6797053853879178
Apcnt_1004944,0.017526501239173257
Apcnt_1004968,0.006951373588103226
Apcnt_1004972,0.09038782465095427
Apcnt_1004976,0.5418417037574513
Apcnt_1004996,0.2607805281364557
Apcnt_1005000,0.432151338201841
Apcnt_1005016,0.116459661004168
Apcnt_1005040,0.4557594631041591
Apcnt_1005052,0.2982506773901081
Apcnt_1005056,0.5509952850046733
Apcnt_1005064,0.13995047165485536
Apcnt_1005080,0.8689884352323877
Apcnt_1005088,0.06583032232427033
Apcnt_1005096,0.24009631423488798
Apcnt_1005100,0.16486240199865257
Apcnt_1005116,0.2159206967674078
Apcnt_1005144,0.3667353626531257
Apcnt_1005148,0.11872197585795828
Apcnt_1005168,0.38229684954415416
Apcnt_1005196,0.11398193941108888
Apcnt_1005200,0.13804987062242313
Apcnt_1005204,0.5941296889299048
Apcnt_1005208,0.3982625548073878
Apcnt_1005212,0.19784801441106759
Apcnt_1005216,0.38703491065134793
Apcnt_1005220,0.0815850314125997
Apcnt_1005256,0.18427324839246684
Apcnt_1005284,0.3470079726648215
Apcnt_1005316,0.32837494211301016
Apcnt_1005340,0.2603487464107198
Apcnt_1005440,0.041608769906457586
Apcnt_1005456,0.08272459820273129
Apcnt_1005460,0.5036445538175462
Apcnt_1005464,0.11407077900505375
Apcnt_1005472,0.22096967456306457
Apcnt_1005480,0.8367234293133304
Apcnt_1005500,0.4606478210208291
Apcnt_1005524,0.3441080163347132
Apcnt_1005544,0.04597052078637693
Apcnt_1005552,0.12236187066315808
Apcnt_1005560,0.3610667222526319
Apcnt_1005572,0.5362908638576711
Apcnt_1005576,0.4090950753861603
Apcnt_1005580,0.5528935493253432
Apcnt_1005600,0.045506329702714836
Apcnt_1005612,0.031514762713785435
Apcnt_1005616,0.32402735867843446
Apcnt_1005620,0.04395039324358008
Apcnt_1005624,0.009712231726721409
Apcnt_1005636,0.030010311657152303
Apcnt_1005644,0.1828960055457214
Apcnt_1005656,0.007689298990144226
Apcnt_1005684,0.4572239351723979
Apcnt_1005692,0.011228289929679707
Apcnt_1005700,0.07220384894980922
Apcnt_1005704,0.28856559550433425
Apcnt_1005712,0.2960327724961216
Apcnt_1005716,0.07076584664155511
Apcnt_1005740,0.0840788600743945
Apcnt_1005752,0.027224492053584803
Apcnt_1005768,0.008373610422456502
Apcnt_1005776,0.38432317115976566
Apcnt_1005796,0.15605248003988653
Apcnt_1005804,0.010814275297303196
Apcnt_1005812,0.36341360065952366
Apcnt_1005840,0.4089762630531746
Apcnt_1005872,0.06251433381870002
Apcnt_1005896,0.17181886206756702
Apcnt_1005908,0.03961696182946932
Apcnt_1005944,0.7244615999957731
Apcnt_1005952,0.49299564979466004
Apcnt_1005972,0.43595549554641466
Apcnt_1005980,0.2022120166286521
Apcnt_1006028,0.0715433327542333
Apcnt_1006032,0.1254376753891479
Apcnt_1006044,0.016372550992116017
Apcnt_1006056,0.5822091094331923
Apcnt_1006064,0.6218690925449883
Apcnt_1006084,0.09065210196178122
Apcnt_1006088,0.05591331648549314
Apcnt_1006108,0.09907041332722745
Apcnt_1006124,0.08051125976650066
Apcnt_1006132,0.8444907239619914
Apcnt_1006136,0.17706230015576316
Apcnt_1006144,0.004571609062144183
Apcnt_1006160,0.8012964855556006
Apcnt_1006168,0.6964035333516787
Apcnt_1006228,0.6475422018751334
Apcnt_1006236,0.6430710105469295
Apcnt_1006276,0.5601099633629507
Apcnt_1006280,0.6770411805777976
Apcnt_1006300,0.012343394229192608
Apcnt_1006304,0.30895127365613956
Apcnt_1006320,0.02884674916129834
Apcnt_1006324,0.48676097896888815
Apcnt_1006328,0.30564648635665254
Apcnt_1006368,0.07508061859931126
Apcnt_1006376,0.20540108812692273
Apcnt_1006384,0.17991548791592832
Apcnt_1006396,0.27720056649741864
Apcnt_1006404,0.2159287263131941
Apcnt_1006444,0.10010132518032959
Apcnt_1006448,0.20078650231552098
Apcnt_1006452,0.19218620167361905
Apcnt_1006456,0.4490583941526052
Apcnt_1006460,0.09727960821793968
Apcnt_1006476,0.22521348206411504
Apcnt_1006488,0.41264303247665846
Apcnt_1006492,0.15094762681234625
Apcnt_1006496,0.16350763907086402
Apcnt_1006504,0.44513924048718306
Apcnt_1006520,0.05747587159168039
Apcnt_1006524,0.23244532619939723
Apcnt_1006528,0.12749359146913908
Apcnt_1006560,0.08439197840955985
Apcnt_1006564,0.3195359556952368
Apcnt_1006568,0.10820418692436404
Apcnt_1006572,0.14435495972679482
Apcnt_1006576,0.31853575419963576
Apcnt_1006592,0.595439655538677
Apcnt_1006604,0.2068335738235591
Apcnt_1006620,0.22563529308442828
Apcnt_1006632,0.018812470652868597
Apcnt_1006652,0.7693944276344565
Apcnt_1006692,0.019646140065236052
Apcnt_1006716,0.6032457652491464
Apcnt_1006720,0.5028375690576276
Apcnt_1006732,0.10401372505846582
Apcnt_1006744,0.534809728959803
Apcnt_1006752,0.7231857158287397
Apcnt_1006764,0.09615073151338552
Apcnt_1006792,0.09434037574145733
Apcnt_1006796,0.07367893881904328
Apcnt_1006804,0.8308043843555692
Apcnt_1006824,0.32528052803852914
Apcnt_1006840,0.2154548585337082
Apcnt_1006844,0.8059302444638325
Apcnt_1006848,0.621185422693843
Apcnt_1006852,0.06538895393742808
Apcnt_1006868,0.01826055083786389
Apcnt_1006880,0.5875466773527873
Apcnt_1006896,0.11013899485400383
Apcnt_1006912,0.0069788381512069534
Apcnt_1006916,0.00785894461975589
Apcnt_1006932,0.043844627503520577
Apcnt_1006936,0.014251129419370921
Apcnt_1006944,0.007043173317114423
Apcnt_1006952,0.020795945020511075
Apcnt_1006968,0.014636416329235315
Apcnt_1006980,0.016382835499980878
Apcnt_1006984,0.3225603742109453
Apcnt_1007044,0.37180900273582973
Apcnt_1007052,0.10287051799717664
Apcnt_1007060,0.9157705093724335
Apcnt_1007080,0.09205068357681571
Apcnt_1007092,0.2751440919493718
Apcnt_1007100,0.008264251764570298
Apcnt_1007104,0.00901518486737918
Apcnt_1007108,0.04892933514488322
Apcnt_1007124,0.244007407765146
Apcnt_1007140,0.011615315475124514
Apcnt_1007184,0.02311527668219215
Apcnt_1007192,0.015135311708977963
Apcnt_1007204,0.12426397386319762
Apcnt_1007212,0.18048045408805996
Apcnt_1007232,0.12758119793571612
Apcnt_1007260,0.15872590787144117
Apcnt_1007284,0.0715139320553283
Apcnt_1007288,0.23654208697069862
Apcnt_1007300,0.12008446384106473
Apcnt_1007304,0.054649928549206916
Apcnt_1007336,0.38757354369217445
Apcnt_1007348,0.16755709608230254
Apcnt_1007352,0.05104721426294445
Apcnt_1007356,0.46447925901717274
Apcnt_1007360,0.4654135218312868
Apcnt_1007364,0.9071918970121065
Apcnt_1007408,0.5935428000366522
Apcnt_1007412,0.29507167840839665
Apcnt_1007416,0.03458055980109252
Apcnt_1007424,0.01956288142573974
Apcnt_1007468,0.17872538593523313
Apcnt_1007476,0.16362201124564724
Apcnt_1007480,0.021387144317222655
Apcnt_1007488,0.09398587888958532
Apcnt_1007496,0.16081264121151406
Apcnt_1007500,0.1674244196127229
Apcnt_1007504,0.5204367768120786
Apcnt_1007512,0.09351015626037266
Apcnt_1007516,0.02999125177583699
Apcnt_1007528,0.12558143208691458
Apcnt_1007544,0.5099310654463411
Apcnt_1007552,0.019789456118117846
Apcnt_1007568,0.13923823738100605
Apcnt_1007572,0.4195871790527645
Apcnt_1007576,0.6165730267562683
Apcnt_1007608,0.44422000135694995
Apcnt_1007616,0.06005717249469299
Apcnt_1007636,0.16580565173688158
Apcnt_1007644,0.12194212245166147
Apcnt_1007672,0.3512787222848136
Apcnt_1007704,0.31954031506875635
Apcnt_1007708,0.06181577000024138
Apcnt_1007720,0.31873585730456305
Apcnt_1007728,0.11798237489923469
Apcnt_1007756,0.045245040973786975
Apcnt_1007760,0.021510114365806333
Apcnt_1007764,0.10082792089992763
Apcnt_1007772,0.07671871164289439
Apcnt_1007796,0.705008960167266
Apcnt_1007808,0.07834678201378659
Apcnt_1007820,0.3180673772940036
Apcnt_1007832,0.636365363271916
Apcnt_1007844,0.7888643059180753
Apcnt_1007868,0.3781986790661032
Apcnt_1007884,0.47251341724013374
Apcnt_1007908,0.009192894750129533
Apcnt_1007916,0.0994071978109845
Apcnt_1007920,0.7236178861348803
Apcnt_1007928,0.022811318360473693
Apcnt_1007952,0.03602012152899478
Apcnt_1007996,0.14179305223514055
Apcnt_1008000,0.1571951072389751
Apcnt_1008004,0.11457770983529533
Apcnt_1008008,0.2612368972796076
Apcnt_1008024,0.7854454157048159
Apcnt_1008052,0.1681685515597659
Apcnt_1008056,0.060096675721301854
Apcnt_1008072,0.04974540828255088
Apcnt_1008096,0.5735499162289556
Apcnt_1008104,0.013036706720815028
Apcnt_1008108,0.007569780190896943
Apcnt_1008120,0.033304976555877414
Apcnt_1008128,0.027601680339246808
Apcnt_1008136,0.014166713501140453
Apcnt_1008144,0.01817229960320649
Apcnt_1008160,0.014340497438587525
Apcnt_1008208,0.03579166771421069
Apcnt_1008212,0.24296412273940016
Apcnt_1008260,0.12337363147775493
Apcnt_1008264,0.17814573085600302
Apcnt_1008268,0.005903315054249449
Apcnt_1008276,0.06383295727097324
Apcnt_1008284,0.05386598713061405
Apcnt_1008288,0.5238383884047483
Apcnt_1008292,0.39663347474364646
Apcnt_1008332,0.14976942263503798
Apcnt_1008352,0.7234458005704638
Apcnt_1008356,0.03120688758391833
Apcnt_1008396,0.11047604120849339
Apcnt_1008412,0.09087640195142917
Apcnt_1008444,0.18726419832338265
Apcnt_1008460,0.5442876481297605
Apcnt_1008468,0.5173774835323628
Apcnt_1008472,0.03228571791307396
Apcnt_1008476,0.07973642093884295
Apcnt_1008508,0.018649978093593676
Apcnt_1008556,0.3122468615456483
Apcnt_1008560,0.12394721187293285
Apcnt_1008564,0.06275078498907237
Apcnt_1008576,0.14442331362653485
Apcnt_1008616,0.056726559088060916
Apcnt_1008624,0.06372687390932427
Apcnt_1008628,0.019873723829168466
Apcnt_1008648,0.7288388911568755
Apcnt_1008680,0.15576872726632285
Apcnt_1008684,0.042872200125092436
Apcnt_1008696,0.47066035583164495
Apcnt_1008700,0.07324611002742488
Apcnt_1008708,0.011155594703905777
Apcnt_1008716,0.016079533543865262
Apcnt_1008740,0.20512123766284668
Apcnt_1008744,0.011987271565184206
Apcnt_1008768,0.07954148678032713
Apcnt_1008776,0.04163171568920493
Apcnt_1008812,0.13237252518415313
Apcnt_1008824,0.04837546401840714
Apcnt_1008828,0.05973160604615403
Apcnt_1008832,0.18680604312912347
Apcnt_1008836,0.018389149453333236
Apcnt_1008852,0.01107805734112139
Apcnt_1008872,0.008247328685749447
Apcnt_1008884,0.2115702127529559
Apcnt_1008896,0.015086073612500585
Apcnt_1008904,0.03524973378996872
Apcnt_1008916,0.23425940172598322
Apcnt_1008920,0.19644111666895453
Apcnt_1008924,0.24684277905523178
Apcnt_1008928,0.5527196207599544
Apcnt_1008944,0.03669313766434875
Apcnt_1008960,0.008120655052393858
Apcnt_1008976,0.007644375227654089
Apcnt_1008988,0.03455349726571345
Apcnt_1009008,0.3841870719828018
Apcnt_1009020,0.3798583090598193
Apcnt_1009024,0.19099681613573866
Apcnt_1009028,0.5584651076934884
Apcnt_1009036,0.5809870956519498
Apcnt_1009048,0.4057849286194455
Apcnt_1009080,0.8716973993673276
Apcnt_1009084,0.06128022124537247
Apcnt_1009136,0.01986065803249856
Apcnt_1009148,0.675268592652448
Apcnt_1009152,0.148153843482069
Apcnt_1009168,0.01833979009069365
Apcnt_1009192,0.04254823676050981
Apcnt_1009204,0.016608656547698632
Apcnt_1009208,0.13998428434152152
Apcnt_1009220,0.007520790418862366
Apcnt_1009224,0.016415322376666253
Apcnt_1009228,0.003943922853316768
Apcnt_1009232,0.023328991362290614
Apcnt_1009240,0.016008596326424596
Apcnt_1009244,0.008420798419101391
Apcnt_1009344,0.13053228820522592
Apcnt_1009352,0.12837712448767555
Apcnt_1009360,0.1297218240666851
Apcnt_1009364,0.0394286624659255
Apcnt_1009372,0.5441583775874346
Apcnt_1009384,0.12408215912044546
Apcnt_1009396,0.053980780483935245
Apcnt_1009424,0.5098090991298828
Apcnt_1009440,0.25997224128483
Apcnt_1009448,0.3024429320191584
Apcnt_1009480,0.08447587278410408
Apcnt_1009504,0.2520688380673207
Apcnt_1009528,0.24656308798678164
Apcnt_1009560,0.3288568488124606
Apcnt_1009564,0.0344845924426372
Apcnt_1009572,0.049315460619915076
Apcnt_1009584,0.02441725917025547
Apcnt_1009592,0.1830729337645427
Apcnt_1009596,0.14313614665008542
Apcnt_1009616,0.3149687799994911
Apcnt_1009620,0.5841256876810809
Apcnt_1009624,0.17257269121146523
Apcnt_1009632,0.46286927385185467
Apcnt_1009636,0.06876849148304674
Apcnt_1009644,0.45861903979067864
Apcnt_1009656,0.21637360363875038
Apcnt_1009664,0.20388245192796536
Apcnt_1009676,0.3108096581626551
Apcnt_1009684,0.023614023525414325
Apcnt_1009696,0.8820786624204087
Apcnt_1009712,0.1129097773054281
Apcnt_1009716,0.5122915400804614
Apcnt_1009732,0.2544496128191032
